Unnamed: 0,scenario_id,title,description,category,listing_price,buyer_target,seller_target,outcome,accepted_price,transcript,prices,actions,transcript_display,bias,aggressiveness,fairness,dialogue_length,bias_cond_dialogue_length,rel_efficiency,probing_ratio,concession_rate
0,09aea678-c5cd-4967-8a2f-b650f3520c55,Verizon Car Charger with Dual Output Micro USB and LED Light,Charge two devices simultaneously on the go. This vehicle charger with an additional USB port delivers enough power to charge two devices at once. The push-button activated LED connector light means no more fumbling in the dark trying to connect your device. Auto Detect IC Technology automatically detects the device type and its specific charging needs for improved compatibility. And the built-in indicator light illuminates red to let you know the charger is receiving power and the power socket is working properly.,phone,10.0,7.0,10.0,Accepted,7.5,"	Buyer: I'm interested in the Verizon Car Charger, can I get it for $6?
	Seller: I can give you a deal for $7.50, it's a great product and I need to move some stock.
	Buyer: I can do $7, but that's my limit.
	Seller: I can do $8, it's still a good price considering it's a high-quality charger.
	Buyer: I think $7.25 is a fair price, can you meet me in the middle?
	Seller: I can do $8, it's still a good price considering it's a high-quality charger.
	Buyer: How about $7?
	Seller: $7.25 seems a bit low, considering the price we've been talking about. I could do $7.50, but that's as low as I can go.
	Buyer: $7.50 is close enough to my target, I'll take it.
","[6.0, 7.5, 7.0, 8.0, 7.25, 8.0, 7.0, 7.25, 7.5]","['init-price', 'counter-price', 'counter-price', 'offer', 'counter-price', 'offer', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Verizon Car Charger with Dual Output Micro USB and LED Light>
      =================================================================================================
      	Buyer: I'm interested in the Verizon Car Charger, can I get it for $6?
	Seller: I can give you a deal for $7.50, it's a great product and I need to move some stock.
	Buyer: I can do $7, but that's my limit.
	Seller: I can do $8, it's still a good price considering it's a high-quality charger.
	Buyer: I think $7.25 is a fair price, can you meet me in the middle?
	Seller: I can do $8, it's still a good price considering it's a high-quality charger.
	Buyer: How about $7?
	Seller: $7.25 seems a bit low, considering the price we've been talking about. I could do $7.50, but that's as low as I can go.
	Buyer: $7.50 is close enough to my target, I'll take it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 7.5
      =================================================================================================
      ",0.6666666666666667,0.25,0.3333333333333333,9,0.074074074074074,0.037037037037037,0.0,0.6666666666666666
1,e5cd53dc-424c-4197-8eb8-ed8861b19e0d,Long board custom bilt from the board up,Hey there cl I have a long board for sale pretty much brand knew rode all together 4 or 5 times . The brand on the deck is a gravity skateboard. The brand of trucks are sidewinder 2sGuwuing.mini monster hawgs 70mm 78a Wheels with Swiss bones bearings brand new. Please no low ballers thank you and have a great day .,bike,200.0,120.0,200.0,Accepted,157.5,"	Buyer: Hi, I'm interested in the long board, can we discuss the price?
	Seller: The price of the long board is a bit of a challenge for me, as I've already had it for a while and have put in a bit of work on it, but I can give you a fair deal of $150 and that's being generous.
	Buyer: I appreciate your generosity, but I was thinking more along the lines of $100.
	Seller: I can do $160, but that's as low as I can go considering the brand new wheels and bearings.
	Buyer: How about 120?
	Seller: I can do $170, but that's the lowest I can go given the condition and maintenance of the board.
	Buyer: I don't think $170 is reasonable, I can do 120.
	Seller: I'm willing to meet you in the middle at $155.
	Buyer: 140
	Seller: I'm willing to meet you in the middle at $155.
	Buyer: 130
	Seller: How about we meet at $157.5?
	Buyer: 157.5 is close enough to my target, I'll take it for $157.5.
","[-1.0, -1.0, 100.0, 160.0, -1.0, 170.0, -1.0, 155.0, -1.0, 155.0, -1.0, 157.5, 157.5]","['intro', 'inform', 'counter-price', 'counter-price', 'counter-price', 'offer', 'disagree', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Long board custom bilt from the board up>
      =================================================================================================
      	Buyer: Hi, I'm interested in the long board, can we discuss the price?
	Seller: The price of the long board is a bit of a challenge for me, as I've already had it for a while and have put in a bit of work on it, but I can give you a fair deal of $150 and that's being generous.
	Buyer: I appreciate your generosity, but I was thinking more along the lines of $100.
	Seller: I can do $160, but that's as low as I can go considering the brand new wheels and bearings.
	Buyer: How about 120?
	Seller: I can do $170, but that's the lowest I can go given the condition and maintenance of the board.
	Buyer: I don't think $170 is reasonable, I can do 120.
	Seller: I'm willing to meet you in the middle at $155.
	Buyer: 140
	Seller: I'm willing to meet you in the middle at $155.
	Buyer: 130
	Seller: How about we meet at $157.5?
	Buyer: 157.5 is close enough to my target, I'll take it for $157.5.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 157.5
      =================================================================================================
      ",0.0625,0.2125,0.9375,13,0.0048076923076923,0.0721153846153846,0.0,12.5
2,02cfdc52-9530-4ac7-97fa-e4055cd0b6d0,Sectional Couch,I am remodeling my space and selling a beautiful custom modern terra cotta color sectional couch. It is in like-new condition and can be taken apart in two pieces while transporting. Absolutely no wear or tear in a non-smoking home. I am located in the Sunset district of SF. Please email if you are interested in seeing it. Thank you!,furniture,585.0,444.0,585.0,Accepted,525.0,"	Buyer: I'm interested in the sectional couch, would you be willing to sell it to me for 425?
	Seller: I appreciate your offer, but I was thinking more along the lines of $575, considering its like-new condition and the fact that it's a custom piece.
	Buyer: I understand its value, but 500 is the highest I can go.
	Seller: I can see you're a serious buyer, but I really can't go that low. However, I can meet you halfway at $525.
	Buyer: How about 450?
	Seller: I can do 520.
	Buyer: 475
	Seller: I'm willing to meet you at $525, but I'd like it to be a little closer to my target price. How about $520?
	Buyer: 490
	Seller: I can do 505.
	Buyer: 495
	Seller: I think we're close, how about 505?
	Buyer: 500
	Seller: I think we're close, how about 505?
","[-1.0, 575.0, -1.0, 525.0, -1.0, -1.0, -1.0, 525.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Sectional Couch>
      =================================================================================================
      	Buyer: I'm interested in the sectional couch, would you be willing to sell it to me for 425?
	Seller: I appreciate your offer, but I was thinking more along the lines of $575, considering its like-new condition and the fact that it's a custom piece.
	Buyer: I understand its value, but 500 is the highest I can go.
	Seller: I can see you're a serious buyer, but I really can't go that low. However, I can meet you halfway at $525.
	Buyer: How about 450?
	Seller: I can do 520.
	Buyer: 475
	Seller: I'm willing to meet you at $525, but I'd like it to be a little closer to my target price. How about $520?
	Buyer: 490
	Seller: I can do 505.
	Buyer: 495
	Seller: I think we're close, how about 505?
	Buyer: 500
	Seller: I think we're close, how about 505?
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 525.0
      =================================================================================================
      ",-0.1489361702127659,0.1025641025641025,0.851063829787234,14,-0.0106382978723404,0.060790273556231,0.0,16.666666666666668
3,8ba14ae4-1de2-4551-9959-d95d54141be5,2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title,"Selling my 2006 Toyota 4 Runner with only 106k original miles. The truck is in great condition with no mechanical flaws whatsoever and a clean accident history. Got new tires about 3,000 miles ago. Always has the oil changed on time (due in about 1k). Just got a thorough cleaning inside and a wash and wax outside (still wet in the photos). This truck has never been offroad, but the 4WD is working perfectly from the few times we've been up to Tahoe in it. However, it's a 10+ year old truck that's been driven, not babied and garaged all the time. It's got some scratches, paint is not perfect, but zero body damage.",car,14500.0,8700.0,14500.0,Rejected,,"	Buyer: Hi, I'm interested in the 2006 Toyota 4Runner. Can we discuss the price?
	Seller: Hi there, the 2006 Toyota 4Runner is a great vehicle. I'm actually looking for a sale of around $14,500. Would you like to take a look and consider making an offer?
	Buyer: Yes, I'd love to discuss the price. I was thinking more along the lines of $8700.
	Seller: I appreciate your offer, but I was thinking more along the lines of $13,800. It's a well-maintained vehicle with low mileage, and I'd need to make at least a bit of profit on the sale.
	Buyer: I understand it's a well-maintained vehicle, but $13,800 is still a bit out of my budget, how about $10,500?
	Seller: I can do $12,800, but that's the lowest I can go considering the vehicle's condition and mileage.
	Buyer: I can meet you in the middle at $11,650.
	Seller: I'm willing to go up to $14,000, but that's the highest I can stretch to make this deal work.
	Buyer: How about 10500?
	Seller: I can do $12,800, but I'm open to negotiating. I'd be willing to consider $12,200 if you're willing to throw in some additional perks, such as a full tank of gas or a new set of floor mats.
	Buyer: 10000
	Seller: I think we can find a compromise, how about $12,500?
	Buyer: 9500
	Seller: I can do $12,400.
	Buyer: 9200
","[-1.0, -1.0, 8700.0, 13800.0, 13800.0, 12800.0, 11650.0, 14000.0, -1.0, 12800.0, -1.0, 12500.0, -1.0, 12400.0, -1.0]","['intro', 'intro', 'init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'offer', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'offer', 'counter-price']","
      =================================================================================================
      Negotiation for: <2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title>
      =================================================================================================
      	Buyer: Hi, I'm interested in the 2006 Toyota 4Runner. Can we discuss the price?
	Seller: Hi there, the 2006 Toyota 4Runner is a great vehicle. I'm actually looking for a sale of around $14,500. Would you like to take a look and consider making an offer?
	Buyer: Yes, I'd love to discuss the price. I was thinking more along the lines of $8700.
	Seller: I appreciate your offer, but I was thinking more along the lines of $13,800. It's a well-maintained vehicle with low mileage, and I'd need to make at least a bit of profit on the sale.
	Buyer: I understand it's a well-maintained vehicle, but $13,800 is still a bit out of my budget, how about $10,500?
	Seller: I can do $12,800, but that's the lowest I can go considering the vehicle's condition and mileage.
	Buyer: I can meet you in the middle at $11,650.
	Seller: I'm willing to go up to $14,000, but that's the highest I can stretch to make this deal work.
	Buyer: How about 10500?
	Seller: I can do $12,800, but I'm open to negotiating. I'd be willing to consider $12,200 if you're willing to throw in some additional perks, such as a full tank of gas or a new set of floor mats.
	Buyer: 10000
	Seller: I think we can find a compromise, how about $12,500?
	Buyer: 9500
	Seller: I can do $12,400.
	Buyer: 9200
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Rejected
      Agreed Price: N/A
      =================================================================================================
      ",,,,15,,,0.0,1244.4444444444443
4,cbd117d3-ebb8-4b5d-9817-905e351a2368,Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo,Just bought on craigslist a few months ago. was exactly what I was looking for but ended up being a tight fit for the space. Classic design. comes with all white slip cover and dove grey slip cover.,furniture,125.0,95.0,125.0,Accepted,100.0,"	Buyer: I'm interested in the Wooden FULL SIZED Futon, can I buy it for $90?
	Seller: I can see you really like the futon, but I was thinking more along the lines of $110.
	Buyer: I can do $100.
	Seller: I can do $105.
	Buyer: How about $95?
	Seller: I can do $108.
	Buyer: I can do $100, that's my final offer, but I was really hoping we could meet at $95, is there any flexibility with that $108 price, maybe we could find a middle ground at $102, no, seriously $100 is the highest I'm willing to go, actually $99, no I'll stick with $100 but I'll throw in I'll take it as is.
	Seller: I can meet you at $100, and with the slip covers included, I think that's a great deal.
	Buyer: Sounds good, I'll take it for $100.
","[90.0, 110.0, 100.0, 105.0, 95.0, 108.0, 100.0, 100.0, 100.0]","['init-price', 'counter-price', 'counter-price', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo>
      =================================================================================================
      	Buyer: I'm interested in the Wooden FULL SIZED Futon, can I buy it for $90?
	Seller: I can see you really like the futon, but I was thinking more along the lines of $110.
	Buyer: I can do $100.
	Seller: I can do $105.
	Buyer: How about $95?
	Seller: I can do $108.
	Buyer: I can do $100, that's my final offer, but I was really hoping we could meet at $95, is there any flexibility with that $108 price, maybe we could find a middle ground at $102, no, seriously $100 is the highest I'm willing to go, actually $99, no I'll stick with $100 but I'll throw in I'll take it as is.
	Seller: I can meet you at $100, and with the slip covers included, I think that's a great deal.
	Buyer: Sounds good, I'll take it for $100.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 100.0
      =================================================================================================
      ",0.6666666666666667,0.2,0.3333333333333333,9,0.074074074074074,0.037037037037037,0.0,7.333333333333333
5,15a0be73-0d95-4adb-9231-b3e0e0a687b3,Brand NEW SanDisk ULTRA MicroSDXC 200GB,"I have a brand new unopened microSD card. Great for Android users, Nintendo Switch, 3DS and GoPro cameras, and beyond.",electronics,75.0,69.0,75.0,Accepted,70.0,"	Buyer: I'm interested in the Brand NEW SanDisk ULTRA MicroSDXC 200GB, can I get it for $69?
	Seller: I can do $72, it's a great deal considering the condition and the brand.
	Buyer: I can do $70, that's the highest I'm willing to go.
	Seller: I think you can do a bit better than that. How about $70?
	Buyer: $70 is fine, I'll take it.
","[69.0, 72.0, 70.0, 70.0, 70.0]","['init-price', 'counter-price', 'counter-price', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Brand NEW SanDisk ULTRA MicroSDXC 200GB>
      =================================================================================================
      	Buyer: I'm interested in the Brand NEW SanDisk ULTRA MicroSDXC 200GB, can I get it for $69?
	Seller: I can do $72, it's a great deal considering the condition and the brand.
	Buyer: I can do $70, that's the highest I'm willing to go.
	Seller: I think you can do a bit better than that. How about $70?
	Buyer: $70 is fine, I'll take it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 70.0
      =================================================================================================
      ",0.6666666666666667,0.0666666666666666,0.3333333333333333,5,0.1333333333333333,0.0666666666666666,0.0,1.0
6,69a2d2b0-e339-45bc-8e00-9ff69db0d124,Bose Soundlink 3 brand new,"Brand new never use, i got it has a gift but i am using sonos system.",electronics,220.0,132.0,220.0,Rejected,,"	Buyer: Hi, I'm interested in the Bose Soundlink 3, can we discuss the price?
	Seller: The Bose Soundlink 3 is a fantastic product, and I'm happy to discuss the price with you. We can certainly come to a mutually agreeable price.
	Buyer: I'd like to offer 130 for it.
	Seller: I think the Bose Soundlink 3 is worth a bit more than that, considering its condition is brand new and it's a fantastic product. I was thinking more along the lines of 180.
	Buyer: How about 140?
	Seller: I can do 165, but that's as low as I can go considering the market value and the fact that it's brand new.
	Buyer: I can do 150.
	Seller: I can do 170, and that's the lowest I can go.
	Buyer: 155
	Seller: I can do 170, and that's the lowest I can go.
	Buyer: I don't think I can go any higher than 155, it's still a bit above my budget.
	Seller: I can do 168 for it.
	Buyer: How about 160?
	Seller: I think we're really close, how about 168?
	Buyer: I can do 162, that's the highest I'm willing to go.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['intro', 'intro', 'init-price', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'disagree', 'offer', 'counter-price', 'offer', 'counter-price']","
      =================================================================================================
      Negotiation for: <Bose Soundlink 3 brand new>
      =================================================================================================
      	Buyer: Hi, I'm interested in the Bose Soundlink 3, can we discuss the price?
	Seller: The Bose Soundlink 3 is a fantastic product, and I'm happy to discuss the price with you. We can certainly come to a mutually agreeable price.
	Buyer: I'd like to offer 130 for it.
	Seller: I think the Bose Soundlink 3 is worth a bit more than that, considering its condition is brand new and it's a fantastic product. I was thinking more along the lines of 180.
	Buyer: How about 140?
	Seller: I can do 165, but that's as low as I can go considering the market value and the fact that it's brand new.
	Buyer: I can do 150.
	Seller: I can do 170, and that's the lowest I can go.
	Buyer: 155
	Seller: I can do 170, and that's the lowest I can go.
	Buyer: I don't think I can go any higher than 155, it's still a bit above my budget.
	Seller: I can do 168 for it.
	Buyer: How about 160?
	Seller: I think we're really close, how about 168?
	Buyer: I can do 162, that's the highest I'm willing to go.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Rejected
      Agreed Price: N/A
      =================================================================================================
      ",,,,15,,,0.0,
7,ff3d27d6-5a0d-4908-9df4-ecf8b2b279aa,Apple iPhone 5S 16gb Space Gray,"Apple iPhone 5S 16gb Space Gray,Like New Condition (no scratches anywhere),Will be reset to factory specs before sale",phone,160.0,121.0,160.0,Accepted,132.0,"	Buyer: I'm interested in the Apple iPhone 5S 16gb Space Gray, can I buy it for $121?
	Seller: I can do $140, it's a like new condition and will be reset to factory specs before sale.
	Buyer: $130 is the highest I'm willing to pay, considering the market value.
	Seller: I can meet you at $135, considering the item's condition and the market value.
	Buyer: How about $128, that's really the max I can stretch.
	Seller: I can do $140, I think that's a fair price considering the condition and the market value of the item.
	Buyer: I don't think $140 is a fair price, I can do $128, but not more than that.
	Seller: I can do $137, and I'll throw in a free charger to sweeten the deal.
	Buyer: $132 is my final offer.
	Seller: I can meet you at $137, and I'll throw in a free charger to sweeten the deal.
	Buyer: I'm afraid we're too far apart, $132 is my final offer and I'm not willing to go higher.
	Seller: Eh, fine. $132.
","[121.0, 140.0, 130.0, 135.0, 128.0, 140.0, -1.0, 137.0, 132.0, 137.0, -1.0, 132.0]","['init-price', 'counter-price', 'counter-price', 'offer', 'counter-price', 'offer', 'disagree', 'offer', 'counter-price', 'offer', 'disagree', 'accept']","
      =================================================================================================
      Negotiation for: <Apple iPhone 5S 16gb Space Gray>
      =================================================================================================
      	Buyer: I'm interested in the Apple iPhone 5S 16gb Space Gray, can I buy it for $121?
	Seller: I can do $140, it's a like new condition and will be reset to factory specs before sale.
	Buyer: $130 is the highest I'm willing to pay, considering the market value.
	Seller: I can meet you at $135, considering the item's condition and the market value.
	Buyer: How about $128, that's really the max I can stretch.
	Seller: I can do $140, I think that's a fair price considering the condition and the market value of the item.
	Buyer: I don't think $140 is a fair price, I can do $128, but not more than that.
	Seller: I can do $137, and I'll throw in a free charger to sweeten the deal.
	Buyer: $132 is my final offer.
	Seller: I can meet you at $137, and I'll throw in a free charger to sweeten the deal.
	Buyer: I'm afraid we're too far apart, $132 is my final offer and I'm not willing to go higher.
	Seller: Eh, fine. $132.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 132.0
      =================================================================================================
      ",0.4358974358974359,0.175,0.5641025641025641,12,0.0363247863247863,0.047008547008547,0.0,7.1
8,8d7a36d0-3926-4ef7-be9d-b1dbee2b2d15,Steel Frame Colnago,Rare and classic 62cm Steel Frame Colnago!! It's made and designed for the tall/ large man. Campanella components. Saddle is on my Cannondale. It was turned up about 25 miles of riding ago.,bike,600.0,456.0,600.0,Accepted,600.0,"	Buyer: I'm interested in the Steel Frame Colnago, can I buy it for 456?
	Seller: I was thinking more along the lines of 525.
	Buyer: I can do 480.
	Seller: I can do 500, closest to my target.
	Buyer: How about 488?
	Seller: I can do 517.
	Buyer: I can do 492.
	Seller: I was really close to 525, but 492 is a great price, considering the condition of the bike and its rarity.
	Buyer: 492 sounds good to me, I'll take it.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Steel Frame Colnago>
      =================================================================================================
      	Buyer: I'm interested in the Steel Frame Colnago, can I buy it for 456?
	Seller: I was thinking more along the lines of 525.
	Buyer: I can do 480.
	Seller: I can do 500, closest to my target.
	Buyer: How about 488?
	Seller: I can do 517.
	Buyer: I can do 492.
	Seller: I was really close to 525, but 492 is a great price, considering the condition of the bike and its rarity.
	Buyer: 492 sounds good to me, I'll take it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 600.0
      =================================================================================================
      ",-1.0,0.0,0.0,9,-0.1111111111111111,0.0,0.0,
9,28281abc-4e98-4748-bab4-1e095d8d68bf,Beautiful 1 Bedroom Home with Balcony Available Mid June!,"Essex Property Trust,EMME Apartment Homes,6350 Christie Ave, Emeryville, CA 94608,We will have a 1 bedroom 1 bath 643 sq ft apartment #130 available on June 10th! Your beautiful new kitchen will have Cesar stone countertops, dark cherry wood on the cabinets and stainless steel appliances!,All of emme apartments come with a full size front load washer & dryer! Emme offers amenities such as our 24 hour gym, courtyard, clubhouse and our beautiful roof top deck, a must see with a great view of San Francisco! Living at emme makes life a bit easier with having everything you need right around the corner, from grocery stores to retail! Not to mention, transportation!,Emeryville provides us a free shuttle that picks you up right in front of the community and takes you straight to bart!,Schedule your appointment today!!,Stop by our 2 bedroom home OPEN HOUSE this Saturday, May 20th from 10:00 AM - 12:00 PM!",housing,2834.0,1700.0,2834.0,Accepted,2275.0,"	Buyer: I'm interested in the 1 bedroom home, can I get it for 1700?
	Seller: I was thinking more in the range of $2800, considering the amenities and the condition of the property.
	Buyer: 2000 is more in my budget, considering similar properties in the area.
	Seller: That's still a bit higher than I'm comfortable with, considering the similar properties in the area, would you be willing to meet me in the middle at $2150?
	Buyer: How about 1900?
	Seller: I can do $2450.
	Buyer: 2000
	Seller: I'm willing to go up to 2375 and meet you in the middle, anywhere above that and we can discuss further.
	Buyer: 2300
	Seller: Alright, I think $2275 is reasonable.
","[-1.0, 2800.0, -1.0, 2150.0, -1.0, 2450.0, -1.0, -1.0, -1.0, 2275.0]","['init-price', 'counter-price', 'counter-price', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Beautiful 1 Bedroom Home with Balcony Available Mid June!>
      =================================================================================================
      	Buyer: I'm interested in the 1 bedroom home, can I get it for 1700?
	Seller: I was thinking more in the range of $2800, considering the amenities and the condition of the property.
	Buyer: 2000 is more in my budget, considering similar properties in the area.
	Seller: That's still a bit higher than I'm comfortable with, considering the similar properties in the area, would you be willing to meet me in the middle at $2150?
	Buyer: How about 1900?
	Seller: I can do $2450.
	Buyer: 2000
	Seller: I'm willing to go up to 2375 and meet you in the middle, anywhere above that and we can discuss further.
	Buyer: 2300
	Seller: Alright, I think $2275 is reasonable.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 2275.0
      =================================================================================================
      ",-0.0141093474426807,0.1972477064220183,0.9858906525573192,10,-0.001410934744268,0.0985890652557319,0.0,281.25
