Unnamed: 0,scenario_id,title,description,category,listing_price,buyer_target,seller_target,outcome,accepted_price,transcript,prices,actions,transcript_display,bias,aggressiveness,fairness,dialogue_length,bias_cond_dialogue_length,rel_efficiency,probing_ratio,concession_rate,rel_eff
0,09aea678-c5cd-4967-8a2f-b650f3520c55,Verizon Car Charger with Dual Output Micro USB and LED Light,Charge two devices simultaneously on the go. This vehicle charger with an additional USB port delivers enough power to charge two devices at once. The push-button activated LED connector light means no more fumbling in the dark trying to connect your device. Auto Detect IC Technology automatically detects the device type and its specific charging needs for improved compatibility. And the built-in indicator light illuminates red to let you know the charger is receiving power and the power socket is working properly.,phone,10.0,7.0,10.0,Accepted,6.98,"	Buyer: I’m interested in the Verizon Car Charger, would you consider 5?
	Seller: I can do $8.
	Buyer: Could you do $6 instead?
	Seller: I think the lowest I would want to go is $7.
	Buyer: How about we meet in the middle at $6.50?
	Seller: I can do $7, not $6.50.
	Buyer: 
	Seller: I think we're close, but I could offer $6.98.
	Buyer: $6.98 is close enough to my target, I'll take it.
","[-1.0, 8.0, 6.0, 7.0, 6.5, 7.0, -1.0, 6.98, 6.98]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'i think the lowest i\x80\x99ve charge.', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Verizon Car Charger with Dual Output Micro USB and LED Light>
      =================================================================================================
      	Buyer: I’m interested in the Verizon Car Charger, would you consider 5?
	Seller: I can do $8.
	Buyer: Could you do $6 instead?
	Seller: I think the lowest I would want to go is $7.
	Buyer: How about we meet in the middle at $6.50?
	Seller: I can do $7, not $6.50.
	Buyer: 
	Seller: I think we're close, but I could offer $6.98.
	Buyer: $6.98 is close enough to my target, I'll take it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 6.98
      =================================================================================================
      ",1.0133333333333332,0.3019999999999999,-0.0133333333333329,9,0.1125925925925925,0.0014814814814814335,0.0,0.5742857142857142,0.0014814814814814
1,e5cd53dc-424c-4197-8eb8-ed8861b19e0d,Long board custom bilt from the board up,Hey there cl I have a long board for sale pretty much brand knew rode all together 4 or 5 times . The brand on the deck is a gravity skateboard. The brand of trucks are sidewinder 2sGuwuing.mini monster hawgs 70mm 78a Wheels with Swiss bones bearings brand new. Please no low ballers thank you and have a great day .,bike,200.0,120.0,200.0,Accepted,200.0,"	Buyer: I’m interested in the long board, would you consider 120?
	Seller: My target is 200, but I could go as low as 180.
	Buyer: Would you be willing to meet me in the middle at 150?
	Seller: I could consider 170.
	Buyer: How about we meet at 160?
	Seller: 165.
	Buyer: 
	Seller: I could do 170.
	Buyer: I think 165 is a fair price, let's proceed with it.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', '', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Long board custom bilt from the board up>
      =================================================================================================
      	Buyer: I’m interested in the long board, would you consider 120?
	Seller: My target is 200, but I could go as low as 180.
	Buyer: Would you be willing to meet me in the middle at 150?
	Seller: I could consider 170.
	Buyer: How about we meet at 160?
	Seller: 165.
	Buyer: 
	Seller: I could do 170.
	Buyer: I think 165 is a fair price, let's proceed with it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 200.0
      =================================================================================================
      ",-1.0,0.0,0.0,9,-0.1111111111111111,0.0,0.0,,0.0
2,02cfdc52-9530-4ac7-97fa-e4055cd0b6d0,Sectional Couch,I am remodeling my space and selling a beautiful custom modern terra cotta color sectional couch. It is in like-new condition and can be taken apart in two pieces while transporting. Absolutely no wear or tear in a non-smoking home. I am located in the Sunset district of SF. Please email if you are interested in seeing it. Thank you!,furniture,585.0,444.0,585.0,Accepted,490.0,"	Buyer: I’m interested in the sectional couch, would you consider 444?
	Seller: I was thinking more around the $525.
	Buyer: Could you do 475?
	Seller: I can do $500.
	Buyer: Would you be willing to meet me in the middle at $487.50, considering I'm making a serious offer and willing to close the deal quickly?
	Seller: I can do $490.
	Buyer: I think $490 is a fair price, let's proceed with it.
","[-1.0, 525.0, -1.0, 500.0, 487.5, 490.0, 490.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Sectional Couch>
      =================================================================================================
      	Buyer: I’m interested in the sectional couch, would you consider 444?
	Seller: I was thinking more around the $525.
	Buyer: Could you do 475?
	Seller: I can do $500.
	Buyer: Would you be willing to meet me in the middle at $487.50, considering I'm making a serious offer and willing to close the deal quickly?
	Seller: I can do $490.
	Buyer: I think $490 is a fair price, let's proceed with it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 490.0
      =================================================================================================
      ",0.3475177304964538,0.1623931623931624,0.6524822695035462,7,0.0496453900709219,0.09321175278622088,0.0,8.0,0.0932117527862208
3,8ba14ae4-1de2-4551-9959-d95d54141be5,2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title,"Selling my 2006 Toyota 4 Runner with only 106k original miles. The truck is in great condition with no mechanical flaws whatsoever and a clean accident history. Got new tires about 3,000 miles ago. Always has the oil changed on time (due in about 1k). Just got a thorough cleaning inside and a wash and wax outside (still wet in the photos). This truck has never been offroad, but the 4WD is working perfectly from the few times we've been up to Tahoe in it. However, it's a 10+ year old truck that's been driven, not babied and garaged all the time. It's got some scratches, paint is not perfect, but zero body damage.",car,14500.0,8700.0,14500.0,Accepted,10000.0,"	Buyer: I’m interested in the 2006 Toyota 4Runner, would you consider 8700?
	Seller: I can do $12,000.
	Buyer: Would you be willing to meet me at $10,000?
	Seller: $10,750.
	Buyer: I can see we're getting closer, but I was thinking more along the lines of $9,500. Would you be willing to consider that?
	Seller: I can do $10,400.
	Buyer: I can do $10,000.
	Seller: Eh, fine. $10,000.
","[-1.0, 12000.0, 10000.0, 10750.0, 9500.0, 10400.0, -1.0, 10000.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', '', 'agree']","
      =================================================================================================
      Negotiation for: <2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title>
      =================================================================================================
      	Buyer: I’m interested in the 2006 Toyota 4Runner, would you consider 8700?
	Seller: I can do $12,000.
	Buyer: Would you be willing to meet me at $10,000?
	Seller: $10,750.
	Buyer: I can see we're getting closer, but I was thinking more along the lines of $9,500. Would you be willing to consider that?
	Seller: I can do $10,400.
	Buyer: I can do $10,000.
	Seller: Eh, fine. $10,000.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 10000.0
      =================================================================================================
      ",0.5517241379310345,0.3103448275862069,0.4482758620689655,8,0.0689655172413793,0.05603448275862069,0.0,883.3333333333334,0.0560344827586206
4,cbd117d3-ebb8-4b5d-9817-905e351a2368,Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo,Just bought on craigslist a few months ago. was exactly what I was looking for but ended up being a tight fit for the space. Classic design. comes with all white slip cover and dove grey slip cover.,furniture,125.0,95.0,125.0,Accepted,102.0,"	Buyer: I’m interested in the Wooden FULL SIZED Futon. Would you consider 95?
	Seller: I'm willing to consider $110.
	Buyer: Could you do $100 instead?
	Seller: I think the lowest I would want to go is $105.
	Buyer: How about we meet in the middle at $102.50?
	Seller: I can do $102.
	Buyer: I think $102 is fair. Let's proceed with it.
","[-1.0, 110.0, 100.0, 105.0, 102.5, 102.0, 102.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo>
      =================================================================================================
      	Buyer: I’m interested in the Wooden FULL SIZED Futon. Would you consider 95?
	Seller: I'm willing to consider $110.
	Buyer: Could you do $100 instead?
	Seller: I think the lowest I would want to go is $105.
	Buyer: How about we meet in the middle at $102.50?
	Seller: I can do $102.
	Buyer: I think $102 is fair. Let's proceed with it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 102.0
      =================================================================================================
      ",0.5333333333333334,0.184,0.4666666666666667,7,0.0761904761904762,0.06666666666666667,0.0,3.0,0.0666666666666666
5,15a0be73-0d95-4adb-9231-b3e0e0a687b3,Brand NEW SanDisk ULTRA MicroSDXC 200GB,"I have a brand new unopened microSD card. Great for Android users, Nintendo Switch, 3DS and GoPro cameras, and beyond.",electronics,75.0,69.0,75.0,Accepted,70.0,"	Buyer: I’m interested in the microSD card. Would you consider 69.0?
	Seller: I could do 72.5.
	Buyer: Could you do 70.0 instead?
	Seller: I can live with that.
	Buyer: That sounds good, I'll take it for $70.0.
","[-1.0, -1.0, -1.0, -1.0, 70.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Brand NEW SanDisk ULTRA MicroSDXC 200GB>
      =================================================================================================
      	Buyer: I’m interested in the microSD card. Would you consider 69.0?
	Seller: I could do 72.5.
	Buyer: Could you do 70.0 instead?
	Seller: I can live with that.
	Buyer: That sounds good, I'll take it for $70.0.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 70.0
      =================================================================================================
      ",0.6666666666666667,0.0666666666666666,0.3333333333333333,5,0.1333333333333333,0.06666666666666667,0.0,,0.0666666666666666
6,69a2d2b0-e339-45bc-8e00-9ff69db0d124,Bose Soundlink 3 brand new,"Brand new never use, i got it has a gift but i am using sonos system.",electronics,220.0,132.0,220.0,Accepted,165.0,"	Buyer: I’m interested in the Bose Soundlink 3, would you consider 150?
	Seller: The listing price for the item is 220.
	Buyer: Considering it's brand new and never used, would you be willing to sell it for 140?
	Seller: I can do 180.
	Buyer: I appreciate the reduction to 180, but I was thinking more along the lines of 160, considering it's still a bit above my target price. Would you be willing to meet me in the middle?
	Seller: I can go to $170.
	Buyer: 
	Seller: I can go to 165, that's the lowest I'm comfortable with.
	Buyer: I think $165 is a reasonable price, I'll take it.
","[-1.0, -1.0, -1.0, -1.0, -1.0, 170.0, -1.0, -1.0, 165.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'suggest the current offer.', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Bose Soundlink 3 brand new>
      =================================================================================================
      	Buyer: I’m interested in the Bose Soundlink 3, would you consider 150?
	Seller: The listing price for the item is 220.
	Buyer: Considering it's brand new and never used, would you be willing to sell it for 140?
	Seller: I can do 180.
	Buyer: I appreciate the reduction to 180, but I was thinking more along the lines of 160, considering it's still a bit above my target price. Would you be willing to meet me in the middle?
	Seller: I can go to $170.
	Buyer: 
	Seller: I can go to 165, that's the lowest I'm comfortable with.
	Buyer: I think $165 is a reasonable price, I'll take it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 165.0
      =================================================================================================
      ",0.25,0.25,0.75,9,0.0277777777777777,0.08333333333333333,0.0,2.5,0.0833333333333333
7,ff3d27d6-5a0d-4908-9df4-ecf8b2b279aa,Apple iPhone 5S 16gb Space Gray,"Apple iPhone 5S 16gb Space Gray,Like New Condition (no scratches anywhere),Will be reset to factory specs before sale",phone,160.0,121.0,160.0,Accepted,132.0,"	Buyer: I’m interested in the Apple iPhone 5S 16gb Space Gray, would you consider 121?
	Seller: I can consider $135.
	Buyer: Could you do 126 instead?
	Seller: $130.
	Buyer: How about we meet in the middle at $128?
	Seller: I can go up to 129.
	Buyer: I think $99.
	Seller: That's too low, I was thinking $132.
	Buyer: Could you do 127 instead?
	Seller: 130 would be a better offer.
	Buyer: How about 128?
	Seller: I can do 129.
	Buyer: I think 129 is fair. Let's proceed with it.
","[-1.0, 135.0, -1.0, 130.0, 128.0, -1.0, -1.0, 132.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', '', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Apple iPhone 5S 16gb Space Gray>
      =================================================================================================
      	Buyer: I’m interested in the Apple iPhone 5S 16gb Space Gray, would you consider 121?
	Seller: I can consider $135.
	Buyer: Could you do 126 instead?
	Seller: $130.
	Buyer: How about we meet in the middle at $128?
	Seller: I can go up to 129.
	Buyer: I think $99.
	Seller: That's too low, I was thinking $132.
	Buyer: Could you do 127 instead?
	Seller: 130 would be a better offer.
	Buyer: How about 128?
	Seller: I can do 129.
	Buyer: I think 129 is fair. Let's proceed with it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 132.0
      =================================================================================================
      ",0.4358974358974359,0.175,0.5641025641025641,13,0.0335305719921104,0.04339250493096647,0.0,2.75,0.0433925049309664
8,8d7a36d0-3926-4ef7-be9d-b1dbee2b2d15,Steel Frame Colnago,Rare and classic 62cm Steel Frame Colnago!! It's made and designed for the tall/ large man. Campanella components. Saddle is on my Cannondale. It was turned up about 25 miles of riding ago.,bike,600.0,456.0,600.0,Accepted,512.5,"	Buyer: I’m interested in the Steel Frame Colnago, would you consider 450?
	Seller: 550.
	Buyer: Could you do 475?
	Seller: I can do 525.
	Buyer: How about we meet in the middle at 500?
	Seller: I can do 515.
	Buyer: Could you do 505?
	Seller: How about $512.5?
	Buyer: $512.5 is close enough to my target, I'll take it.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 512.5, 512.5]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Steel Frame Colnago>
      =================================================================================================
      	Buyer: I’m interested in the Steel Frame Colnago, would you consider 450?
	Seller: 550.
	Buyer: Could you do 475?
	Seller: I can do 525.
	Buyer: How about we meet in the middle at 500?
	Seller: I can do 515.
	Buyer: Could you do 505?
	Seller: How about $512.5?
	Buyer: $512.5 is close enough to my target, I'll take it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 512.5
      =================================================================================================
      ",0.2152777777777776,0.1458333333333333,0.7847222222222222,9,0.0239197530864197,0.08719135802469136,0.0,0.0,0.0871913580246913
9,28281abc-4e98-4748-bab4-1e095d8d68bf,Beautiful 1 Bedroom Home with Balcony Available Mid June!,"Essex Property Trust,EMME Apartment Homes,6350 Christie Ave, Emeryville, CA 94608,We will have a 1 bedroom 1 bath 643 sq ft apartment #130 available on June 10th! Your beautiful new kitchen will have Cesar stone countertops, dark cherry wood on the cabinets and stainless steel appliances!,All of emme apartments come with a full size front load washer & dryer! Emme offers amenities such as our 24 hour gym, courtyard, clubhouse and our beautiful roof top deck, a must see with a great view of San Francisco! Living at emme makes life a bit easier with having everything you need right around the corner, from grocery stores to retail! Not to mention, transportation!,Emeryville provides us a free shuttle that picks you up right in front of the community and takes you straight to bart!,Schedule your appointment today!!,Stop by our 2 bedroom home OPEN HOUSE this Saturday, May 20th from 10:00 AM - 12:00 PM!",housing,2834.0,1700.0,2834.0,Accepted,1700.0,"	Buyer: I’m interested in the 1 bedroom home, would you consider 1700?
	Seller: I can consider $1700.
	Buyer: That sounds great, I'm willing to pay $1700 for the 1 bedroom home.
","[-1.0, 1700.0, 1700.0]","['init-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Beautiful 1 Bedroom Home with Balcony Available Mid June!>
      =================================================================================================
      	Buyer: I’m interested in the 1 bedroom home, would you consider 1700?
	Seller: I can consider $1700.
	Buyer: That sounds great, I'm willing to pay $1700 for the 1 bedroom home.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 1700.0
      =================================================================================================
      ",1.0,0.4001411432604093,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.0
